Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0037240	3383	973	938	4558	1420	1638	1704	1521	1337	2324	1986	2008	1813.19	1521	2106	1.386	0.471	5.557	2.75071587932009e-08	6.55037141395424e-07	0.0018	0.006	0.0045	0.0045	TRUE	NA
FBgn0052056	1675	678	771	2389	1020	1344	844	1060	1099	1218	1427	1647	1215.67	1001	1431	1.432	0.518	5.535	3.10615559004696e-08	7.37711952636153e-07	0.0027	0.0067	0.0054	0.0054	TRUE	NA
FBgn0020248	30	12	9	110	44	57	15	19	13	56	62	70	39.03	16	63	3.979	1.993	5.497	3.85889575568278e-08	9.04460343786017e-07	0	0.0714	0.0531	0.0531	TRUE	NA
FBgn0030318	4081	1239	1397	5029	2116	2269	2055	1936	1991	2564	2960	2781	2381.25	1994	2768	1.383	0.468	5.48	4.25305752962438e-08	9.94235699988107e-07	0.0034	0.0056	0.0048	0.0048	TRUE	NA
FBgn0266801	339	126	81	677	221	249	171	197	115	345	309	305	240.43	161	320	1.993	0.995	5.468	4.56174269699168e-08	1.06361259227508e-06	0.0326	0.0154	0.0187	0.0187	TRUE	NA
FBgn0021795	3446	1200	1492	4675	1931	2226	1736	1875	2126	2384	2701	2728	2258.35	1912	2604	1.362	0.446	5.456	4.86393208645492e-08	1.13111753989694e-06	0.0018	0.0057	0.0043	0.0043	TRUE	NA
FBgn0261563	2758	1210	1067	4463	1837	1866	1389	1891	1520	2276	2569	2287	1988.8	1600	2377	1.495	0.58	5.449	5.06580801790088e-08	1.17500430129493e-06	0.0102	0.0058	0.0076	0.0076	TRUE	NA
FBgn0011710	4464	1488	1588	5667	2212	2463	2248	2325	2263	2890	3094	3019	2639.85	2279	3001	1.315	0.396	5.433	5.53149610816641e-08	1.2763891536415e-06	0	0.0055	0.0034	0.0034	TRUE	NA
FBgn0031489	1616	614	707	2424	953	1079	814	960	1007	1236	1333	1323	1112.07	927	1297	1.408	0.494	5.415	6.13458566198249e-08	1.40801514744931e-06	0	0.0069	0.005	0.005	TRUE	NA
FBgn0039593	45	7	19	151	48	67	23	11	27	77	67	82	47.82	20	75	3.672	1.876	5.408	6.36282638336019e-08	1.45319794382114e-06	0.0136	0.0591	0.0537	0.0537	TRUE	NA
FBgn0034391	77	30	23	195	76	88	39	47	33	99	106	108	72.01	40	104	2.644	1.403	5.39	7.0338336391472e-08	1.59827313988765e-06	0	0.0408	0.0305	0.0305	TRUE	NA
FBgn0036688	493	186	237	732	374	423	248	291	338	373	523	518	381.92	292	471	1.597	0.675	5.376	7.6191931225551e-08	1.72688818742175e-06	5e-04	0.0114	0.0085	0.0085	TRUE	NA
FBgn0029823	3395	1408	1654	4275	2295	2500	1710	2200	2357	2180	3210	3064	2453.55	2089	2818	1.34	0.422	5.373	7.75750361294163e-08	1.7537849940144e-06	0.0013	0.0056	0.004	0.004	TRUE	NA
FBgn0033777	1657	533	555	2498	809	880	835	833	791	1274	1132	1079	990.39	820	1162	1.42	0.506	5.371	7.81798494283112e-08	1.75855429570483e-06	0.0012	0.0072	0.0053	0.0053	TRUE	NA
FBgn0030662	1296	514	517	1749	787	926	653	803	737	892	1101	1135	886.72	731	1043	1.421	0.507	5.362	8.25207062961269e-08	1.84689199805617e-06	3e-04	0.0075	0.0052	0.0052	TRUE	NA
FBgn0260450	921	431	464	1346	654	788	464	674	661	686	915	966	727.59	600	856	1.435	0.521	5.341	9.26238260692745e-08	2.06267024139307e-06	0	0.0081	0.0054	0.0054	TRUE	NA
FBgn0260458	837	358	487	1226	697	760	422	559	694	625	975	932	701.09	558	844	1.506	0.591	5.302	1.14242051755237e-07	2.51896672141795e-06	0.005	0.0083	0.0074	0.0074	TRUE	NA
FBgn0001092	13254	4981	6038	15966	8152	9797	6676	7784	8604	8142	11402	12008	9102.51	7688	10517	1.354	0.438	5.299	1.16703889068749e-07	2.56691066350722e-06	0.0048	0.0048	0.0048	0.0048	TRUE	NA
FBgn0063491	1686	543	646	2252	874	1128	849	849	920	1148	1222	1383	1061.94	873	1251	1.428	0.514	5.269	1.37149726884307e-07	2.98718795384601e-06	0.0033	0.007	0.0058	0.0058	TRUE	NA
FBgn0037850	490	180	211	773	324	369	247	281	301	394	453	452	354.73	276	433	1.571	0.652	5.266	1.39080046056527e-07	3.02186085470751e-06	0	0.0119	0.0079	0.0079	TRUE	NA
FBgn0026084	1793	397	430	2322	666	792	903	620	613	1184	932	971	870.42	712	1029	1.451	0.537	5.26	1.44072211087824e-07	3.12273020634532e-06	0	0.0075	0.0062	0.0062	TRUE	NA
FBgn0039125	1559	604	733	2188	992	1094	785	944	1044	1116	1387	1341	1102.95	924	1281	1.389	0.474	5.256	1.47468590292453e-07	3.18656333413052e-06	4e-04	0.0069	0.0049	0.0049	TRUE	NA
FBgn0051361	2360	862	807	3234	1240	1421	1189	1347	1150	1649	1734	1742	1468.48	1229	1708	1.391	0.476	5.255	1.47730931727887e-07	3.18656333413052e-06	0.0028	0.0063	0.0052	0.0052	TRUE	NA
FBgn0034067	170	70	80	334	145	174	86	109	114	170	203	213	149.23	103	195	1.911	0.934	5.249	1.53179747435205e-07	3.2961328785455e-06	0	0.022	0.0151	0.0151	TRUE	NA
FBgn0027597	632	207	259	944	380	445	318	324	369	481	531	545	428.19	337	519	1.538	0.621	5.236	1.63933891307601e-07	3.50222404157148e-06	0	0.0106	0.0075	0.0075	TRUE	NA
FBgn0014163	7497	2305	2299	10447	3066	3804	3776	3602	3276	5327	4288	4663	4155.37	3551	4759	1.338	0.421	5.233	1.66509760153264e-07	3.54876410064117e-06	0.003	0.0052	0.0044	0.0044	TRUE	NA
FBgn0010314	520	165	177	964	302	294	262	258	252	492	422	360	341.05	257	425	1.658	0.729	5.228	1.71208348378533e-07	3.63598823546964e-06	0.0064	0.0122	0.0106	0.0106	TRUE	NA
FBgn0284243	35571	13973	15470	40892	22977	26944	17916	21837	22043	20852	32137	33025	24635.08	20599	28671	1.369	0.453	5.222	1.7672924024566e-07	3.73095062740837e-06	0.0067	0.0046	0.0054	0.0054	TRUE	NA
FBgn0005660	357	147	138	591	250	290	180	230	197	301	350	355	268.78	202	335	1.664	0.735	5.214	1.85240503034763e-07	3.90140965118027e-06	0	0.0142	0.0101	0.0101	TRUE	NA
FBgn0035203	1165	459	538	1636	716	905	587	717	767	834	1001	1109	835.94	690	981	1.422	0.508	5.206	1.93085727125443e-07	4.05707186642402e-06	9e-04	0.0077	0.0056	0.0056	TRUE	NA
FBgn0010097	129	47	56	250	109	160	65	73	80	127	152	196	115.71	73	158	2.149	1.104	5.197	2.02605043964274e-07	4.24709634413372e-06	0.0083	0.0271	0.0221	0.0221	TRUE	NA
FBgn0016075	54938	21905	21596	68892	37729	35705	27670	34233	30772	35131	52770	43763	37389.94	30892	43888	1.409	0.495	5.176	2.26692697815439e-07	4.69690438861222e-06	0.0154	0.0046	0.0066	0.0066	TRUE	NA
FBgn0085446	7165	2348	2212	8638	3696	4278	3609	3669	3152	4405	5169	5243	4207.98	3477	4939	1.415	0.501	5.171	2.32595399620848e-07	4.808048422718e-06	0.0103	0.0052	0.0065	0.0065	TRUE	NA
FBgn0000565	1010	306	397	1321	604	761	509	478	566	674	845	933	667.3	518	817	1.555	0.637	5.149	2.61287995152375e-07	5.36391217634645e-06	0.0115	0.0084	0.0093	0.0093	TRUE	NA
FBgn0000928	933	398	407	1385	621	667	470	622	580	706	869	818	677.37	557	798	1.439	0.525	5.146	2.65740418701024e-07	5.44280261238564e-06	0	0.0084	0.0059	0.0059	TRUE	NA
FBgn0038720	400	132	135	644	224	290	201	206	192	328	313	355	266.21	200	332	1.661	0.732	5.132	2.86916770476789e-07	5.8363707525233e-06	0	0.0143	0.0104	0.0104	TRUE	NA
FBgn0250837	3308	1158	1532	4539	2042	2187	1666	1810	2183	2315	2856	2681	2251.68	1886	2617	1.387	0.472	5.11	3.21752502182407e-07	6.45674122357055e-06	0.0059	0.0057	0.0057	0.0057	TRUE	NA
FBgn0033926	22982	6968	6579	27596	10743	11913	11575	10890	9374	14072	15026	14602	12589.83	10613	14567	1.374	0.459	5.107	3.27771016556336e-07	6.56276945705847e-06	0.007	0.0047	0.0057	0.0057	TRUE	NA
FBgn0053556	378	118	116	558	253	256	190	184	165	285	354	314	248.71	180	318	1.737	0.796	5.102	3.36914081920794e-07	6.71572042757297e-06	0.0074	0.015	0.0129	0.0129	TRUE	NA
FBgn0039844	827	320	296	1497	465	536	417	500	422	763	650	657	568.19	446	690	1.559	0.641	5.098	3.42453236391582e-07	6.81092962355641e-06	0.0107	0.0091	0.0094	0.0094	TRUE	NA
FBgn0032105	966	333	392	1377	561	612	487	520	559	702	785	750	633.74	522	746	1.429	0.515	5.043	4.58737732839842e-07	9.0033581412303e-06	0	0.0086	0.0058	0.0058	TRUE	NA
FBgn0029975	4498	1441	1888	6174	2418	2673	2265	2252	2690	3148	3382	3276	2835.71	2402	3269	1.361	0.445	5.041	4.64107050518484e-07	9.08876307265364e-06	0.0047	0.0055	0.0052	0.0052	TRUE	NA
FBgn0027581	2242	295	217	2983	530	632	1129	461	309	1521	741	775	822.75	633	1012	1.716	0.779	5.024	5.07365380495109e-07	9.85316577870783e-06	0.039	0.0077	0.0155	0.0155	TRUE	NA
FBgn0000447	1045	322	410	1626	536	629	526	503	584	829	750	771	660.59	538	783	1.461	0.547	5.007	5.53555922321364e-07	1.06306545942576e-05	0.0029	0.0085	0.0069	0.0069	TRUE	NA
FBgn0025641	1172	491	458	1569	771	836	590	767	653	800	1078	1025	818.9	670	968	1.435	0.521	5.004	5.62577650297188e-07	1.07576411502225e-05	0.0035	0.0077	0.0065	0.0065	TRUE	NA
FBgn0035390	1960	604	694	2598	984	1036	987	944	989	1325	1376	1270	1148.49	973	1324	1.358	0.442	4.99	6.04673859863576e-07	1.15132997197905e-05	0	0.0068	0.0047	0.0047	TRUE	NA
FBgn0034013	2508	956	927	3251	1374	1558	1263	1494	1321	1658	1922	1910	1594.55	1359	1830	1.344	0.427	4.97	6.68424893002828e-07	1.26731089055526e-05	0.0014	0.0062	0.0046	0.0046	TRUE	NA
FBgn0250904	30	12	12	100	44	50	15	19	17	51	62	61	37.46	17	58	3.407	1.769	4.962	6.97498575163772e-07	1.31963183818061e-05	0	0.0742	0.052	0.052	TRUE	NA
FBgn0035623	495	164	199	835	288	328	249	256	284	426	403	402	336.63	263	410	1.57	0.651	4.961	7.00782601362071e-07	1.32304199369203e-05	0	0.0123	0.0091	0.0091	TRUE	NA
FBgn0030768	875	404	441	1257	628	697	441	631	628	641	878	854	679.02	567	791	1.404	0.489	4.955	7.24235263843743e-07	1.36443479032165e-05	0	0.0084	0.0054	0.0054	TRUE	NA
FBgn0010228	2859	698	776	3835	1070	1139	1440	1091	1106	1956	1497	1396	1414.13	1212	1616	1.332	0.413	4.931	8.18971800481522e-07	1.52680964056367e-05	2e-04	0.0064	0.0042	0.0042	TRUE	NA
FBgn0016032	578	248	283	1029	416	437	291	388	403	525	582	536	454.02	361	548	1.544	0.627	4.915	8.85658060960615e-07	1.64085611709093e-05	0.0068	0.0103	0.0093	0.0093	TRUE	NA
FBgn0000042	137948	46027	50826	155693	73446	83437	69480	71932	72422	79394	102726	102268	83036.73	71278	94796	1.321	0.401	4.904	9.41121173571449e-07	1.73282723298825e-05	0.0081	0.0046	0.0048	0.0048	TRUE	NA
FBgn0087007	198	64	77	357	139	157	100	100	110	182	194	192	146.39	103	189	1.836	0.876	4.889	1.01155257470743e-06	1.85485923863189e-05	0	0.0224	0.0153	0.0153	TRUE	NA
FBgn0086532	2510	958	1100	3441	1423	1582	1264	1497	1567	1755	1990	1939	1668.8	1443	1895	1.319	0.399	4.889	1.01524131442664e-06	1.85780838889956e-05	0	0.0061	0.0041	0.0041	TRUE	NA
FBgn0027929	645	331	354	1088	484	597	325	517	504	555	677	732	551.68	449	655	1.49	0.575	4.888	1.01789110909933e-06	1.85884818082965e-05	0	0.0093	0.008	0.008	TRUE	NA
FBgn0261109	441	200	227	801	334	366	222	313	323	408	467	449	363.72	286	441	1.576	0.656	4.885	1.03183721313733e-06	1.87664079700944e-05	0	0.0117	0.0099	0.0099	TRUE	NA
FBgn0011259	642	179	161	1056	283	304	323	280	229	538	396	373	356.57	277	436	1.571	0.651	4.877	1.07690075212828e-06	1.95461864156617e-05	0.0024	0.0119	0.0095	0.0095	TRUE	NA
FBgn0031461	921	311	314	1298	531	525	464	486	447	662	743	643	574.23	466	683	1.463	0.549	4.876	1.08259788785731e-06	1.96097345609854e-05	0.0026	0.0091	0.0072	0.0072	TRUE	NA
FBgn0031769	2288	765	827	2966	1143	1254	1152	1196	1178	1512	1599	1537	1362.41	1175	1549	1.318	0.398	4.863	1.15747076405472e-06	2.08391409738078e-05	0	0.0064	0.004	0.004	TRUE	NA
FBgn0039485	76	18	29	186	70	68	38	28	41	95	98	83	63.97	36	92	2.544	1.347	4.855	1.20374091078849e-06	2.16285841717127e-05	0	0.0453	0.035	0.035	TRUE	NA
FBgn0039756	2646	981	1192	3330	1527	1895	1333	1533	1698	1698	2136	2323	1786.8	1521	2052	1.342	0.424	4.842	1.28224506238853e-06	2.27694328423758e-05	0.0028	0.006	0.0049	0.0049	TRUE	NA
FBgn0038049	1026	422	513	1523	652	801	517	660	731	777	912	982	762.93	636	890	1.411	0.497	4.839	1.30372932317218e-06	2.30998072538246e-05	0	0.008	0.0062	0.0062	TRUE	NA
FBgn0264343	56	9	8	222	29	29	28	14	11	113	41	36	40.5	18	63	3.469	1.795	4.836	1.32687272080297e-06	2.34633136569713e-05	0.0121	0.069	0.0541	0.0541	TRUE	NA
FBgn0020633	2983	1040	1204	3615	1648	1846	1502	1625	1716	1843	2305	2263	1875.73	1614	2137	1.316	0.396	4.827	1.38443366619641e-06	2.44327917769445e-05	0.0014	0.0059	0.0043	0.0043	TRUE	NA
FBgn0033438	2320	787	722	3120	1087	1308	1169	1230	1029	1591	1520	1603	1356.96	1143	1571	1.376	0.461	4.819	1.4399181252969e-06	2.53618715165707e-05	0.0042	0.0065	0.0058	0.0058	TRUE	NA
FBgn0031738	2058	648	609	2852	918	1023	1037	1013	868	1454	1284	1254	1151.53	973	1331	1.369	0.454	4.802	1.56738779287505e-06	2.74446529223024e-05	0.0022	0.0068	0.0054	0.0054	TRUE	NA
FBgn0041604	539	161	171	819	282	299	271	252	244	418	394	366	324.21	256	393	1.537	0.62	4.801	1.57648042089248e-06	2.75498437545398e-05	0	0.0126	0.0085	0.0085	TRUE	NA
FBgn0011592	857	265	275	1274	430	446	432	414	392	650	601	547	505.9	413	599	1.455	0.541	4.8	1.58449615493809e-06	2.76358411398382e-05	0	0.0097	0.0069	0.0069	TRUE	NA
FBgn0032420	198	59	69	384	113	153	100	92	98	196	158	188	138.61	97	181	1.874	0.906	4.789	1.67836124598217e-06	2.92159179856156e-05	0	0.0234	0.0173	0.0173	TRUE	NA
FBgn0063494	2846	797	1008	4012	1239	1449	1433	1246	1436	2046	1733	1776	1611.69	1372	1852	1.349	0.432	4.779	1.75853003946635e-06	3.05518934872267e-05	0.0032	0.0062	0.0052	0.0052	TRUE	NA
FBgn0026150	1539	547	607	2124	811	919	775	855	865	1083	1134	1126	973.12	832	1114	1.344	0.427	4.773	1.8162765343839e-06	3.14328477752873e-05	0	0.0072	0.0046	0.0046	TRUE	NA
FBgn0025885	27998	11200	12997	32725	16404	19167	14102	17504	18519	16688	22944	23493	18874.76	16708	21042	1.253	0.325	4.756	1.97507942962796e-06	3.40491492404974e-05	0.0014	0.0047	0.0033	0.0033	TRUE	NA
FBgn0032026	4135	1543	1596	5733	2153	2334	2083	2411	2274	2923	3011	2861	2593.96	2256	2932	1.304	0.383	4.747	2.06920058182946e-06	3.55345407610328e-05	0.0021	0.0055	0.0043	0.0043	TRUE	NA
FBgn0034793	744	261	360	1170	446	604	375	408	513	597	624	740	542.72	432	654	1.52	0.604	4.715	2.41607945267489e-06	4.12535172320971e-05	0.011	0.0093	0.0098	0.0098	TRUE	NA
FBgn0265140	9365	3139	3034	11381	4403	4970	4717	4906	4323	5804	6158	6092	5333.2	4649	6018	1.294	0.371	4.712	2.45877851623224e-06	4.19024659350265e-05	0.003	0.005	0.0043	0.0043	TRUE	NA
FBgn0001223	399	170	196	640	269	383	201	266	279	326	376	469	319.66	249	390	1.579	0.659	4.688	2.75392584445106e-06	4.66651950492371e-05	0.006	0.0127	0.0108	0.0108	TRUE	NA
FBgn0264895	536	138	134	787	228	279	270	216	191	401	319	342	289.79	226	354	1.57	0.65	4.678	2.90285311745499e-06	4.88182266268796e-05	0	0.0135	0.0099	0.0099	TRUE	NA
FBgn0037844	412	131	139	594	256	262	208	205	198	303	358	321	265.4	204	327	1.593	0.672	4.657	3.21153398202413e-06	5.39078918411193e-05	0	0.0144	0.0108	0.0108	TRUE	NA
FBgn0032820	532	176	202	775	297	354	268	275	288	395	415	434	345.89	277	415	1.496	0.581	4.65	3.32153547567543e-06	5.56497407087834e-05	0	0.0121	0.0081	0.0081	TRUE	NA
FBgn0035165	7478	2214	2610	9726	3100	3819	3766	3460	3719	4960	4336	4681	4153.64	3648	4659	1.277	0.352	4.649	3.3390076707198e-06	5.58377125459323e-05	0.0018	0.0052	0.0039	0.0039	TRUE	NA
FBgn0284436	9802	3653	4404	11523	5698	6481	4937	5709	6275	5876	7970	7944	6451.73	5640	7263	1.279	0.355	4.647	3.36759913225142e-06	5.62105799084209e-05	0.0026	0.0049	0.004	0.004	TRUE	NA
FBgn0039876	396	130	133	639	207	262	199	203	190	326	290	321	254.77	197	312	1.587	0.667	4.638	3.52465556098751e-06	5.86129872618594e-05	0	0.0148	0.0105	0.0105	TRUE	NA
FBgn0027865	841	207	197	1417	354	320	424	324	281	723	495	392	439.62	343	537	1.555	0.637	4.633	3.61137494748042e-06	5.99434540539037e-05	0.0118	0.0105	0.0108	0.0108	TRUE	NA
FBgn0037678	27	16	9	76	52	51	14	25	13	39	73	63	37.57	17	58	3.287	1.717	4.606	4.09996954732974e-06	6.71793175369809e-05	0.0036	0.074	0.0607	0.0607	TRUE	NA
FBgn0001197	6321	1833	2252	7725	2823	3250	3184	2865	3209	3939	3948	3983	3521.39	3086	3957	1.282	0.358	4.594	4.35825943216422e-06	7.076228496223e-05	0.0018	0.0053	0.0041	0.0041	TRUE	NA
FBgn0027843	1269	369	515	1809	652	772	639	577	734	922	912	946	788.38	650	927	1.426	0.512	4.582	4.59660212470324e-06	7.43616974159419e-05	0.0073	0.0078	0.0076	0.0076	TRUE	NA
FBgn0024177	682	176	269	1095	387	386	344	275	383	558	541	473	429.11	334	524	1.569	0.65	4.565	5.00163787816118e-06	8.04768040576204e-05	0.016	0.0106	0.0119	0.0119	TRUE	NA
FBgn0050185	777	224	275	1045	401	451	391	350	392	533	561	553	463.3	378	549	1.445	0.531	4.559	5.13874559882288e-06	8.23859931732286e-05	0	0.0102	0.0074	0.0074	TRUE	NA
FBgn0002543	1431	637	536	2178	909	955	721	996	764	1111	1271	1171	1005.43	827	1184	1.441	0.527	4.558	5.1521965988408e-06	8.24536122359289e-05	0.0112	0.0071	0.0085	0.0085	TRUE	NA
FBgn0031538	287	116	149	456	216	269	145	181	212	233	302	330	233.75	179	288	1.606	0.683	4.555	5.2459388169462e-06	8.38036379880672e-05	0	0.0157	0.0115	0.0115	TRUE	NA
FBgn0265413	3679	1495	1879	6220	2223	2644	1853	2336	2677	3172	3109	3241	2731.42	2289	3174	1.403	0.489	4.546	5.47281465782816e-06	8.71162832342343e-05	0.0131	0.0055	0.0079	0.0079	TRUE	NA
FBgn0037213	848	324	285	1206	451	594	427	506	406	615	631	728	552.23	446	658	1.473	0.559	4.524	6.06936342925853e-06	9.59281688907587e-05	0.0081	0.0093	0.009	0.009	TRUE	NA
FBgn0085339	2334	702	745	2767	1157	1224	1176	1097	1062	1411	1618	1500	1310.61	1112	1510	1.352	0.435	4.521	6.14746515860741e-06	9.69909255589473e-05	0.0045	0.0065	0.0058	0.0058	TRUE	NA
FBgn0261444	1212	457	372	1669	681	747	610	714	530	851	952	916	762.31	618	906	1.463	0.549	4.516	6.29924629800729e-06	9.92103517481572e-05	0.0127	0.008	0.0092	0.0092	TRUE	NA
FBgn0037632	11332	4268	5066	13664	6206	7091	5708	6670	7219	6968	8680	8691	7322.56	6532	8113	1.24	0.311	4.513	6.39855574817252e-06	0.000100597012026726	8e-04	0.0049	0.0033	0.0033	TRUE	NA
FBgn0259734	477	186	156	740	274	332	240	291	222	377	383	407	320.12	251	389	1.554	0.636	4.499	6.82586195997384e-06	0.00010693850403959	0.0046	0.0127	0.0109	0.0109	TRUE	NA
FBgn0025865	8094	3179	3256	9844	4224	4976	4077	4968	4639	5020	5908	6099	5118.52	4561	5676	1.244	0.314	4.498	6.85017613022575e-06	0.000107131476082165	6e-04	0.005	0.0033	0.0033	TRUE	NA
FBgn0262081	13232	4794	4434	16854	6637	7137	6665	7492	6318	8594	9283	8748	7849.96	6825	8875	1.3	0.379	4.495	6.9444200570294e-06	0.000108415508932295	0.0051	0.0049	0.005	0.005	TRUE	NA
FBgn0000490	319	114	98	512	208	202	161	178	140	261	291	248	213.01	160	267	1.668	0.738	4.489	7.14171958112337e-06	0.000110914010190316	0.0051	0.0168	0.0141	0.0141	TRUE	NA
FBgn0029856	400	81	133	750	182	206	201	127	190	382	255	252	234.51	173	296	1.71	0.774	4.489	7.16222967918722e-06	0.000111039428880455	0.0184	0.0157	0.0162	0.0162	TRUE	NA
FBgn0035173	792	312	266	1192	443	506	399	488	379	608	620	620	518.86	422	616	1.466	0.552	4.483	7.37555296362524e-06	0.000113951017240784	0.0069	0.0096	0.0088	0.0088	TRUE	NA
FBgn0013997	3149	1141	1084	4567	1651	1646	1586	1783	1545	2329	2309	2017	1928.23	1638	2218	1.357	0.44	4.481	7.44014120264463e-06	0.000114552518861408	0.0073	0.0059	0.0064	0.0064	TRUE	NA
FBgn0033368	107	24	30	189	76	86	54	38	43	96	106	105	73.71	45	102	2.242	1.165	4.464	8.05681561163494e-06	0.000123408856624185	0	0.0399	0.0321	0.0321	TRUE	NA
FBgn0000053	3162	1292	1471	3922	1888	2087	1593	2019	2096	2000	2641	2558	2151.07	1903	2400	1.26	0.334	4.456	8.35993165146745e-06	0.000127613999397614	0	0.0057	0.0035	0.0035	TRUE	NA
FBgn0003447	44	15	23	149	44	57	22	23	33	76	62	70	47.63	26	69	2.724	1.446	4.454	8.41107618899778e-06	0.000127957257866695	0	0.0593	0.0478	0.0478	TRUE	NA
FBgn0040070	6583	1946	2534	8494	3049	3565	3316	3041	3611	4331	4265	4370	3822.18	3323	4322	1.301	0.379	4.45	8.6055396751007e-06	0.000130029558880963	0.0045	0.0052	0.0049	0.0049	TRUE	NA
FBgn0038545	127	26	41	278	70	85	64	41	58	142	98	104	84.48	54	115	2.109	1.076	4.448	8.68133872644801e-06	0.00013095330207294	0	0.0354	0.0273	0.0273	TRUE	NA
FBgn0035091	774	188	255	1102	358	390	390	294	363	562	501	478	431.28	349	514	1.469	0.555	4.446	8.7625074930908e-06	0.000131954792433897	0.0016	0.0106	0.0086	0.0086	TRUE	NA
FBgn0029664	1026	331	384	1527	482	608	517	517	547	779	674	745	629.88	527	733	1.396	0.482	4.435	9.19894232744476e-06	0.000137205145668097	0.0023	0.0087	0.0067	0.0067	TRUE	NA
FBgn0053105	1060	191	315	1596	471	450	534	298	449	814	659	552	550.9	427	675	1.581	0.661	4.435	9.20334627717692e-06	0.000137205145668097	0.0302	0.0093	0.0138	0.0138	TRUE	NA
FBgn0030863	3273	881	899	4043	1228	1427	1648	1377	1281	2062	1718	1749	1639.1	1435	1843	1.285	0.362	4.431	9.39199121924395e-06	0.000139088692517162	0	0.0061	0.0041	0.0041	TRUE	NA
FBgn0010551	5540	1941	2257	6900	2705	3283	2790	3033	3216	3519	3783	4024	3394.27	3013	3775	1.253	0.326	4.425	9.65785801434594e-06	0.000142789192165744	6e-04	0.0053	0.0036	0.0036	TRUE	NA
FBgn0051460	377	99	150	674	203	233	190	155	214	344	284	286	245.26	186	305	1.64	0.714	4.409	1.03849310911991e-05	0.000152779958228019	0.0108	0.0152	0.0142	0.0142	TRUE	NA
FBgn0031268	164	67	58	350	106	135	83	105	83	178	148	165	127.03	90	164	1.856	0.892	4.375	1.21448209625559e-05	0.000176633959601994	0.0066	0.0251	0.0208	0.0208	TRUE	NA
FBgn0264305	1879	731	694	2737	955	1139	946	1142	989	1396	1336	1396	1200.86	1026	1376	1.348	0.431	4.375	1.21398632605677e-05	0.000176633959601994	0.0047	0.0067	0.0061	0.0061	TRUE	NA
FBgn0034029	855	256	322	1291	405	491	431	400	459	658	566	602	519.36	430	609	1.421	0.507	4.37	1.24305623216138e-05	0.000180202794694824	0.0022	0.0096	0.0076	0.0076	TRUE	NA
FBgn0001206	1027	323	356	1306	522	583	517	505	507	666	730	715	606.66	510	704	1.373	0.457	4.366	1.26254450972583e-05	0.000182731320451405	0	0.0088	0.0061	0.0061	TRUE	NA
FBgn0038815	262	90	91	469	157	167	132	141	130	239	220	205	177.62	134	221	1.663	0.734	4.365	1.26845337519319e-05	0.000182993354450327	0	0.0192	0.014	0.014	TRUE	NA
FBgn0036449	3138	886	951	3766	1269	1510	1581	1385	1355	1920	1775	1851	1644.39	1440	1849	1.283	0.36	4.358	1.31397928380871e-05	0.000189255403296964	0	0.0061	0.0042	0.0042	TRUE	NA
FBgn0030433	652	251	324	1078	416	467	328	392	462	550	582	572	481.05	394	568	1.461	0.547	4.342	1.41102172884109e-05	0.000201929872412676	0.0071	0.01	0.0091	0.0091	TRUE	NA
FBgn0030456	1108	392	409	1456	582	654	558	613	583	742	814	802	685.26	585	786	1.344	0.426	4.334	1.46220331149054e-05	0.000208585871750966	0	0.0083	0.0054	0.0054	TRUE	NA
FBgn0040308	1269	375	475	1779	597	689	639	586	677	907	835	844	748.12	634	862	1.362	0.446	4.333	1.46797496869969e-05	0.000209075222814804	0.0016	0.008	0.0061	0.0061	TRUE	NA
FBgn0039869	3426	875	951	4155	1231	1585	1726	1367	1355	2119	1722	1943	1705.23	1483	1928	1.303	0.382	4.32	1.55913510194171e-05	0.000221352566937034	0.0029	0.0061	0.0049	0.0049	TRUE	NA
FBgn0026179	799	274	243	1048	466	464	402	428	346	534	652	569	488.63	392	585	1.48	0.566	4.318	1.57724246040451e-05	0.000222867359448829	0.0105	0.0099	0.0101	0.0101	TRUE	NA
FBgn0030305	816	259	329	1178	492	464	411	405	469	601	688	569	523.69	428	619	1.445	0.531	4.318	1.57666447686043e-05	0.000222867359448829	0.0069	0.0095	0.0088	0.0088	TRUE	NA
FBgn0263118	680	201	212	928	318	374	342	314	302	473	445	458	389.18	319	459	1.433	0.519	4.318	1.57729195041053e-05	0.000222867359448829	0	0.0112	0.0076	0.0076	TRUE	NA
FBgn0063667	8	1	4	42	20	25	4	2	6	21	28	31	15.22	4	27	6.621	2.727	4.316	1.59163033072378e-05	0.000224538054555503	0.0064	0.176	0.1389	0.1389	TRUE	NA
FBgn0033663	32719	11711	13718	37777	16804	19506	16479	18302	19547	19264	23503	23908	20167.25	18109	22225	1.224	0.291	4.315	1.59823570949469e-05	0.000224759761980907	0.0019	0.0047	0.0032	0.0032	TRUE	NA
FBgn0051614	616	168	151	1183	261	252	310	263	215	603	365	309	344.19	263	426	1.596	0.675	4.303	1.68427999317442e-05	0.00023561433198963	0.0193	0.0121	0.0141	0.0141	TRUE	NA
